-23048.320,-35322.040,-21928.910,-40205.550,-22164.050,-37724.330,-21693.610,-23904.800,0.000
-22837.250,-35000.050,-21726.560,-39835.880,-21960.680,-37380.190,-21491.770,-23686.640,0.000
-22626.150,-34678.920,-21524.740,-39467.020,-21757.640,-37035.690,-21292.460,-23467.870,0.000
-22416.330,-34358.430,-21324.150,-39099.630,-21556.090,-36691.890,-21096.250,-23250.380,0.000
-22206.960,-34038.370,-21124.260,-38733.210,-21355.010,-36347.980,-20900.170,-23033.500,0.000
-21996.040,-33715.350,-20922.900,-38364.550,-21152.700,-36003.800,-20703.420,-22815.060,0.000
-21785.250,-33390.580,-20721.280,-37994.770,-20951.080,-35663.300,-20509.210,-22596.350,0.000
-21577.500,-33070.990,-20523.400,-37629.480,-20753.320,-35329.360,-20319.830,-22380.700,0.000
-21371.140,-32754.790,-20327.490,-37267.090,-20557.960,-34997.030,-20132.440,-22168.430,0.000
-21163.950,-32438.930,-20131.170,-36904.700,-20361.200,-34659.770,-19940.710,-21956.410,0.000
-20954.200,-32120.560,-19932.130,-36539.040,-20161.010,-34316.390,-19742.870,-21741.840,0.000
-20742.840,-31799.560,-19730.510,-36171.050,-19958.830,-33971.160,-19544.010,-21524.650,0.000
-20533.270,-31480.180,-19529.810,-35806.040,-19757.040,-33628.520,-19347.920,-21306.000,0.000
-20325.620,-31161.000,-19329.320,-35442.240,-19555.480,-33289.450,-19152.820,-21086.710,0.000
-20117.930,-30841.090,-19127.760,-35076.830,-19352.940,-32951.780,-18955.150,-20867.180,0.000
-19908.250,-30519.670,-18924.400,-34708.240,-19148.560,-32610.800,-18754.490,-20647.560,0.000
-19697.530,-30196.820,-18720.730,-34338.880,-18943.500,-32265.790,-18553.030,-20428.130,0.000
-19489.310,-29876.650,-18520.980,-33975.790,-18741.000,-31921.050,-18353.470,-20210.980,0.000
-19285.100,-29560.610,-18326.130,-33620.790,-18543.680,-31581.110,-18158.710,-19999.310,0.000
-19083.680,-29249.170,-18135.360,-33270.890,-18350.870,-31247.850,-17967.930,-19791.830,0.000
-18881.310,-28936.920,-17944.130,-32919.050,-18158.110,-30915.980,-17777.490,-19583.730,0.000
-18677.150,-28621.200,-17749.900,-32562.750,-17963.130,-30581.510,-17585.990,-19372.940,0.000
-18474.340,-28309.430,-17556.180,-32206.080,-17768.180,-30249.410,-17394.710,-19160.840,0.000
-18273.340,-28002.260,-17363.530,-31849.580,-17574.750,-29922.390,-17205.680,-18949.000,0.000
-18073.400,-27697.330,-17172.070,-31494.710,-17382.680,-29597.040,-17018.950,-18738.370,0.000
-17873.730,-27392.440,-16981.380,-31141.510,-17191.170,-29268.950,-16833.010,-18530.700,0.000
-17674.360,-27085.620,-16790.530,-30789.460,-16999.320,-28936.060,-16646.680,-18326.540,0.000
-17476.190,-26779.760,-16600.670,-30440.670,-16807.460,-28603.710,-16459.710,-18123.890,0.000
-17278.870,-26475.260,-16411.110,-30093.630,-16616.030,-28276.890,-16273.190,-17921.080,0.000
-17082.920,-26173.340,-16222.630,-29747.970,-16425.460,-27953.710,-16087.720,-17718.020,0.000
-16888.040,-25873.770,-16035.440,-29403.550,-16236.310,-27633.130,-15903.130,-17514.970,0.000
-16693.300,-25574.340,-15848.440,-29060.200,-16048.440,-27315.250,-15718.830,-17311.610,0.000
-16498.880,-25275.760,-15662.030,-28719.290,-15861.320,-26999.170,-15535.170,-17108.100,0.000
-16304.340,-24976.490,-15475.280,-28379.180,-15674.630,-26683.580,-15353.760,-16905.650,0.000
-16109.720,-24677.760,-15288.930,-28039.230,-15488.320,-26367.260,-15173.850,-16703.670,0.000
-15914.590,-24380.290,-15102.800,-27697.880,-15301.530,-26049.280,-14992.320,-16499.540,0.000
-15718.960,-24083.500,-14916.360,-27355.770,-15113.950,-25729.970,-14807.410,-16293.680,0.000
-15523.750,-23788.380,-14730.970,-27017.000,-14926.410,-25410.920,-14620.370,-16089.750,0.000
-15328.800,-23492.410,-14545.760,-26680.750,-14739.240,-25093.240,-14433.950,-15889.060,0.000
-15134.920,-23196.470,-14361.610,-26346.730,-14553.100,-24778.080,-14249.660,-15690.240,0.000
-14942.930,-22901.620,-14179.360,-26014.790,-14368.960,-24464.680,-14069.570,-15493.900,0.000
-14754.330,-22609.320,-13999.650,-25686.090,-14188.120,-24151.660,-13895.300,-15301.650,0.000
-14569.790,-22323.290,-13823.430,-25362.490,-14010.420,-23841.120,-13724.010,-15111.930,0.000
